SampleID,Score
Sample5818,4.10053726609281
Sample5148,3.18885495296953
Sample4309,3.40480402979434
Sample5104,4.95377719565867
Sample3911,10.6237630978099
Sample5314,2.93160409443659
Sample4526,2.69870148193665
Sample2256,16.2896013037139
Sample41,11.1029816235733
Sample1473,6.11221658675036
Sample4831,3.70460102364505
Sample1000,4.37784566643103
Sample3222,9.03692028218203
Sample3540,5.1784766405613
Sample2545,8.47420816741418
Sample2611,6.91058515914264
Sample1441,10.5146055598565
Sample310,6.82797276417761
Sample2005,6.39429460463562
Sample5009,5.20099340374075
Sample4117,5.51661239989598
Sample4865,6.99589051381526
Sample3818,7.4573150062889
Sample5317,3.96847791200018
Sample2083,6.28487553641248
Sample4086,11.3667135674461
Sample5982,4.93104771333079
Sample296,8.04506297639196
Sample4012,8.14672768605922
Sample1759,12.0301231100222
Sample894,3.75944456576383
Sample5780,6.97243025291212
Sample5395,7.26769891341066
Sample2168,6.26882216802493
Sample5332,4.91286091548289
Sample3586,8.84861047374786
Sample2284,3.82533591246734
Sample5727,4.30628191069803
Sample3042,NA
Sample1438,4.84303784964078
Sample3612,7.68787315440621
Sample5556,5.99038435588667
Sample2957,5.6369763019662
Sample1837,20.7451299193328
Sample3671,4.77704949158586
Sample1258,4.9438739277453
Sample2564,8.20586063800025
Sample1444,3.57927217924165
Sample4069,3.42901066647121
Sample588,2.87468257408464
Sample1795,7.18819682152045
Sample4806,5.42849020942336
Sample42,7.27359639870797
Sample5390,4.18161412159557
Sample5940,4.48290040650261
Sample4508,12.4874109494955
Sample2430,6.08721347467259
Sample3808,5.04573340158191
Sample956,10.3675498442307
Sample5126,7.23083788265696
Sample2080,3.23306581717311
Sample5320,1.72264902516508
Sample3310,2.97110576976468
Sample2102,1.92288330123171
Sample3166,7.87198302115483
Sample2012,NA
Sample805,12.3468393120348
Sample3015,7.52484785338228
Sample474,8.28003888252854
Sample993,4.58382495601704
Sample3570,3.17266284799484
Sample5303,6.23545587719561
Sample5266,5.42912215452603
Sample2174,4.68235851150301
Sample2983,7.96100606044122
Sample2535,10.6037204833499
Sample5852,2.92068435384907
Sample3749,4.9104452904681
Sample1986,6.57390120473725
Sample974,3.82415210404141
Sample2918,NA
Sample3648,4.02987194801302
Sample2365,9.04227584835831
Sample317,NA
Sample601,1.94004834250965
Sample1775,4.72075353465599
Sample4916,6.27337928935812
Sample5185,2.34104865784673
Sample5373,7.60217549682676
Sample3483,6.22414289204552
Sample2279,7.93138765023983
Sample2556,11.038760303303
Sample3480,4.27235249229807
Sample984,2.60631152924259
Sample3900,4.98322358077848
Sample5728,5.82875244196529
Sample4470,6.58959941609587
Sample4650,3.95271739878219
Sample792,5.58994717980948
Sample5321,3.08311212746792
Sample1546,2.47682102276609
Sample2304,NA
Sample2963,2.79847050197292
Sample423,1.81404490058208
Sample4104,NA
Sample3975,5.96895293717373
Sample466,3.65907048677864
Sample3436,7.8076186570537
Sample739,NA
Sample4081,8.056217783475
Sample3882,3.08033443191558
Sample3624,4.93133597529179
Sample4515,4.11048539240963
Sample4438,4.87953291814546
Sample321,3.25012032238369
Sample3261,4.38753319432241
Sample2210,8.82491162692432
Sample2475,6.632005607445
Sample821,7.57632270766362
Sample2839,8.67620483518386
Sample4962,8.24967282078167
Sample3642,9.54323118819421
Sample5208,10.3248565990387
Sample1277,5.30763943463937
Sample838,4.43755886589553
Sample3338,5.71502310626785
Sample4972,6.56026165245204
Sample1989,17.847046612499
Sample709,NA
Sample104,3.25815810779933
Sample1074,3.87269947245727
Sample4407,8.29997862203779
Sample4353,4.78967113479511
Sample1355,3.06232310509343
Sample4856,13.8297597089409
Sample4262,6.12998416359281
Sample4951,13.3189027159109
Sample3381,2.61496074656007
Sample2189,3.27882856754932
Sample4656,2.95874790146878
Sample5802,4.4495005790657
Sample5051,4.58928979366685
Sample5361,3.37665027176401
Sample4513,9.53038985397142
Sample1138,4.35994329384526
Sample1987,7.74377495052594
Sample2586,4.44818952443471
Sample4667,7.8025360906236
Sample3091,3.28686696704482
Sample922,5.19727128523124
Sample2039,5.9695273713329
Sample1521,6.83102377162397
Sample4684,14.3586626083753
Sample5007,3.62074964958689
Sample1130,9.6012583326205
Sample1047,6.27562908718553
Sample2832,7.74329822498105
Sample2749,3.38574004719657
Sample1679,5.50372122730337
Sample504,4.24052271175418
Sample3077,10.0089889157496
Sample11,7.58843917109041
Sample4373,6.76906122463493
Sample68,8.74652165085864
Sample1507,4.55788718958102
Sample3513,8.43566295202957
Sample5279,8.70229052007856
Sample543,12.7836651783934
Sample3907,5.37996352860838
Sample5952,6.37372252432104
Sample5429,9.22722599346924
Sample5367,8.53912382352495
Sample3953,4.96436475217562
Sample2970,4.8672022209044
Sample3620,6.11643686034144
Sample2764,7.29371122093427
Sample3271,3.86742355053776
Sample1460,4.70757448365141
Sample449,6.28134145992614
Sample3568,3.89442257261576
Sample3143,8.2149167814539
Sample3388,5.67836033559386
Sample5480,10.5743340686372
Sample5068,6.83400820156409
Sample465,5.92735853885942
Sample1983,7.56200999472365
Sample3005,4.24128101399691
Sample167,4.23434799132528
Sample190,6.01692185166215
Sample3708,4.89191212961551
Sample3997,NA
Sample2901,5.57757495718493
Sample2192,4.4285891381428
Sample1581,10.4162466712253
Sample553,12.427271654914
Sample4661,4.2749119780222
Sample2501,2.60622315651312
Sample4472,NA
Sample818,NA
Sample538,7.23418766071249
Sample3329,1.14741182714076
Sample927,NA
Sample4647,6.07982058037135
Sample4689,2.40606724906689
Sample3952,13.4704325382349
Sample778,1.62888656674954
Sample5394,9.52253828275868
Sample2050,NA
Sample5339,6.05107626563898
Sample1035,6.10676067673504
Sample4166,6.56440219865735
Sample816,4.37949161120482
Sample3157,12.9705318973053
Sample1955,6.07287685769472
Sample2097,11.0855002782146
Sample2562,6.33059719481788
Sample3926,4.76171991815867
Sample3631,13.9113159679916
Sample1671,4.18277437810062
Sample930,4.45035175884811
Sample1641,7.14555935617032
Sample3162,10.7934867064724
Sample1755,8.51612578417225
Sample4318,3.88976809389715
Sample955,10.2328066607863
Sample659,6.57761517448211
Sample4975,7.78872529305812
Sample1300,5.87687540087668
Sample170,3.09630997485507
Sample3512,11.4763567301203
Sample5275,3.78931802859881
Sample5330,8.46774046008799
Sample3588,NA
Sample5230,7.82096470109753
Sample995,11.4355318969626
Sample5400,4.41174539063007
Sample1496,11.9802435085918
Sample5334,8.3258237419872
Sample5039,2.70974102218508
Sample4994,4.07733043628635
Sample444,3.40646226491664
Sample1133,8.94729180053488
Sample2820,8.66555425162506
Sample1169,9.41441937829963
Sample1523,5.30170977504466
Sample4376,4.97629659891502
Sample1353,4.42539388672378
Sample3807,7.16632997997161
Sample4703,7.39825747996808
Sample4055,7.61606129454061
Sample2599,3.27055448777194
Sample4735,NA
Sample3476,8.24889249910884
Sample1570,11.4165274507864
Sample390,14.2128579984309
Sample164,5.64093314064846
Sample3548,4.23301393793384
Sample5913,3.50283447592329
Sample960,7.7789217664922
Sample3591,4.81899740826036
Sample111,9.67803215099509
Sample3420,4.62721382315132
Sample5174,4.43316108927421
Sample3406,4.68912952595433
Sample3137,10.9767378549965
Sample5333,5.41419842628558
Sample2329,4.03164392439281
Sample4255,7.35216290857679
Sample2343,8.83870141116598
Sample5793,5.77437162847058
Sample4644,11.1868410216623
Sample1332,7.56092451141263
Sample2180,7.16296182803894
Sample535,4.0105229985847
Sample1876,4.97070944329962
Sample4707,5.27251747957843
Sample1100,17.2824593844
Sample4800,8.10851837051714
Sample1844,3.07001287581061
Sample3908,3.68706969026164
Sample5391,5.05146934463967
Sample3241,4.72219624698711
Sample4190,10.2470015099815
Sample1754,6.75753727114758
Sample5893,8.33371208034748
Sample304,4.71826832678556
Sample1576,5.26631068813142
Sample4879,3.16361653128977
Sample4386,9.73071938355968
Sample5603,9.97943191090707
Sample5371,3.99807539550926
Sample2120,4.2716595280184
Sample1027,6.92640565024718
Sample2064,3.52624624934003
Sample4657,12.2931278511993
Sample2550,3.19245394325494
Sample3675,7.90279126471966
Sample1669,NA
Sample5538,4.47861060010202
Sample5850,9.27258306207623
Sample4696,6.50086976441507
Sample1160,7.11408750749061
Sample4876,10.1355482916682
Sample4774,5.48927201801533
Sample5764,3.63735446917284
Sample5806,8.3321525614801
Sample5857,14.3936081768306
Sample3333,5.0873278828738
Sample1437,4.75273996975123
Sample2072,6.64154583067141
Sample2069,6.83223912902448
Sample4946,3.03568202361075
Sample4811,3.35207776076948
Sample3196,6.64738109052681
Sample5552,9.17609698620608
Sample5907,5.58267347865191
Sample4295,3.41691740601982
Sample3011,3.97465709273225
Sample5397,NA
Sample3299,3.06184422871445
Sample1913,5.34424353351832
Sample178,10.3919116076075
Sample1979,5.79666363737795
Sample2245,9.20582104691195
Sample1480,4.83886221652548
Sample4821,9.93794536408248
Sample3280,13.8414965208946
Sample267,3.11907410804797
Sample2897,14.8918668537412
Sample2218,3.96125605802333
Sample3793,2.18874650449623
Sample2621,5.25076740202039
Sample672,7.81347585247382
Sample4341,10.4613879477592
Sample338,8.38728310885699
Sample3944,14.5126571020542
Sample5627,6.59267577465888
Sample5521,3.20989213254888
Sample5199,10.1166600953361
Sample4633,6.1959856986819
Sample4784,NA
Sample1289,4.43507604585417
Sample1787,NA
Sample2458,6.2539711192907
Sample593,4.99691769864967
Sample5797,4.10339433405162
Sample1921,8.95126835393623
Sample3431,4.00227034182787
Sample4932,4.20026383250999
Sample1558,13.3285876819777
Sample4922,5.30668024709122
Sample879,9.72985689454413
Sample4477,4.59001977067203
Sample2991,5.12247747539989
Sample4507,5.51084895777003
Sample5676,7.586134790914
Sample5111,6.22233268382877
Sample5290,11.2363486805317
Sample357,6.0182507451666
Sample5312,2.92949895505607
Sample32,5.47291563915749
Sample1042,11.5986676826557
Sample2274,6.7733152390922
Sample3290,2.39529868774474
Sample2467,7.30228329239475
Sample4794,8.30348956157481
Sample5012,3.43698868727199
Sample990,3.36454626915139
Sample1905,4.785577507554
Sample935,3.47573087326658
Sample761,9.18267004696699
Sample533,9.16631265618053
Sample3227,4.75100431052113
Sample5360,6.97756813480739
Sample2819,7.17316568815454
Sample494,NA
Sample5841,3.13043501740782
Sample2734,9.24434366759459
Sample4898,12.9218313232319
Sample1090,2.43785914402618
Sample2560,3.86565684478591
Sample4416,5.85070740892898
Sample4948,6.74801685708608
Sample323,3.70627242667387
Sample2188,7.42765219000734
Sample3849,NA
Sample199,9.9911717058851
Sample4756,5.81691818272654
Sample5928,11.5186870887134
Sample3358,6.93774126241522
Sample4769,3.06517416771799
Sample1294,3.69479545363688
Sample608,4.94650496971504
Sample3029,3.53281026188597
Sample4850,3.59469100529748
Sample4186,3.02287576615891
Sample4371,7.56335601540158
Sample1360,6.72483793524971
Sample457,5.62914392732527
Sample2301,3.00498394852145
Sample1256,8.48395249474407
Sample4777,5.46130446006115
Sample5389,4.6683450646073
Sample2418,4.22426020034491
Sample222,NA
Sample2976,4.31902205628843
Sample3789,4.0256855411972
Sample1890,7.77709845939709
Sample720,7.36050432965669
Sample1476,3.39553571085337
Sample2085,4.0202982411817
Sample183,5.39560098766612
Sample5124,7.89408507612452
Sample3767,9.15903514650804
Sample3941,1.65653079983383
Sample1770,3.75293105989236
Sample5544,6.0059266705337
Sample4979,4.59770372373118
Sample2630,5.88326223176318
Sample2296,2.46380515993001
Sample220,3.70285829642536
Sample2359,3.54235860070926
Sample2636,8.36075970561363
Sample348,6.64856036084833
Sample2854,5.98848897856225
Sample717,5.58158898089087
Sample3901,2.2833775611704
Sample617,NA
Sample4929,16.6682894653628
Sample3877,7.03559063011162
Sample4680,5.58383320387577
Sample1539,4.31783821504648
Sample134,3.74735701707762
Sample3678,7.98256781600427
Sample5971,7.26734117451459
Sample2662,3.08014354754687
Sample5040,7.51501684467406
Sample1281,3.46100330718703
Sample2205,NA
Sample2715,4.84749223019557
Sample567,8.72966883777151
Sample985,6.47145555556395
Sample1161,4.84787726522853
Sample3448,NA
Sample501,4.60512961590268
Sample4727,8.02386694609612
Sample377,9.14713109604524
Sample4807,3.70781504115169
Sample820,4.49271978492273
Sample1224,11.3512170241877
Sample109,8.41515598827196
Sample3524,5.22196037582145
Sample1530,2.99416345168198
Sample906,8.45837618666891
Sample1311,5.04135602656096
Sample3156,7.18343134162223
Sample1374,4.54006801523417
Sample4395,5.56359733847974
Sample102,4.04171707292723
Sample1279,6.80295573640571
Sample4361,9.33353797597914
Sample4741,3.48454225040148
Sample3408,6.06235582554922
Sample5776,10.9105419476672
Sample3575,10.476797890801
Sample3685,4.49254249956353
Sample4772,4.23295197301068
Sample2137,6.41204058736091
Sample912,8.34969020290125
Sample1535,14.1879658627415
Sample1343,3.61366484229253
Sample1788,9.52944055699633
Sample2217,9.3224882311922
Sample2975,3.98541264711033
Sample4780,6.1896811058064
Sample2716,6.64370291814916
Sample1184,5.94889607014705
Sample5790,5.11582203038758
Sample2899,2.84717235799432
Sample2457,6.68116541731772
Sample2497,8.01987503365293
Sample3510,2.58105327571949
Sample3629,4.74613779756474
Sample5564,7.26069206317252
Sample684,7.30117764179805
Sample307,3.54249680423752
Sample650,1.9754975837968
Sample3207,5.0181026720158
Sample5789,5.28600699060771
Sample1705,5.64621997302115
Sample1730,4.51367440694288
Sample5989,NA
Sample2659,7.29272399483149
Sample121,13.0833253387907
Sample532,NA
Sample3403,8.26696831049047
Sample3430,14.1789914929935
Sample2116,10.8546784540038
Sample1800,5.77991254007595
Sample2740,10.0292692449374
Sample4796,9.68690704664312
Sample3527,5.21067101174655
Sample834,3.85392148812974
Sample5363,4.49924954577843
Sample44,5.90348400014692
Sample4635,6.88145763703015
Sample913,2.15020772292504
Sample627,4.01247218376632
Sample2884,10.8794212476557
Sample510,7.76475040249223
Sample3655,9.65655658281467
Sample1851,5.79148801697743
Sample2805,3.22301168172508
Sample4222,4.71382395707845
Sample5945,5.88355309676234
Sample2928,4.48194843747947
Sample5296,8.3302840521037
Sample3288,4.54201499445949
Sample5611,2.44987128906846
Sample5075,5.142582630105
Sample4128,5.59940870829896
Sample5393,8.02277763617412
Sample2042,4.14195123421461
Sample1565,5.6901795766973
Sample904,NA
Sample4300,8.44594400321118
Sample1932,7.18474483185954
Sample4000,6.32191418992031
Sample1024,10.5806099901854
Sample1742,7.43407135885769
Sample1960,5.55191274891753
Sample1231,NA
Sample1257,6.01738983072564
Sample112,8.4772826416905
Sample4534,4.7094141259306
Sample1058,4.25236734176046
Sample3599,8.07784776425381
Sample2631,4.70648524608567
Sample3805,5.78234492752158
Sample1020,8.10403725617798
Sample2519,11.6803818525435
Sample3339,12.07434462286
Sample1016,4.50690496918193
Sample5215,5.18507504413593
Sample3727,9.40600948675728
Sample4292,3.94084172425622
Sample5221,4.23297319352739
Sample932,7.32557512468482
Sample1247,9.56415511381615
Sample5271,6.4752824503879
Sample3626,5.4352760074999
Sample2190,7.18276062058909
Sample5874,8.96130516775964
Sample4202,6.13595720122127
Sample2538,8.93820948168664
Sample2701,3.34918921297534
Sample2732,8.71092016851826
Sample5550,3.0918090128154
Sample1608,3.59340014185514
Sample3928,3.8465068773308
Sample5019,3.30119832871122
Sample4413,9.57523637729393
Sample1418,5.74960547839753
Sample4365,6.06325652600258
Sample5078,9.53729414190715
Sample4381,3.6387060922381
Sample1150,5.0155834190571
Sample4659,4.64517883146771
Sample1647,9.19784042977832
Sample215,3.65713832694067
Sample2567,7.54701029424917
Sample241,3.95229584510242
Sample5066,NA
Sample1011,2.70697006986855
Sample56,6.8908949926449
Sample871,7.20814476499253
Sample4153,7.81705737064046
Sample2800,3.73869092621052
Sample1221,9.07619000022969
Sample579,6.64293259306999
Sample3691,4.65053056370566
Sample1365,5.61150952252351
Sample4952,3.99834152784797
Sample5508,4.74804028050366
Sample2816,3.54592077348212
Sample3320,9.99201232045328
Sample4349,4.29510503753244
Sample2011,5.07209784622014
Sample5976,8.66757110242574
Sample2944,6.84405686313226
Sample3293,7.01404659064031
Sample2634,6.6772782585239
Sample405,7.57805110404963
Sample1626,10.0499523376168
Sample1251,4.16593461063192
Sample665,12.4486276634089
Sample2425,4.4600867026486
Sample2152,2.56525148413885
Sample295,3.2580307235419
Sample1029,2.97657425160449
Sample748,3.3371201981689
Sample3737,6.76519296055701
Sample5894,5.39077595282862
Sample853,2.94101395307764
Sample3165,4.33592079221901
Sample3465,8.76313375846614
Sample569,9.76378402769662
Sample1933,14.2991502602265
Sample1551,6.78387115157346
Sample1436,3.69655325381307
Sample4618,4.62632776563685
Sample2090,3.65248111410167
Sample382,4.38439549279933
Sample2172,3.74384451764247
Sample3934,4.664155861592
Sample2052,9.24267328484884
Sample5767,3.30021520672734
Sample1323,5.36371240755245
Sample415,7.35128760256742
Sample5995,6.12132381062877
Sample1031,3.62348202357344
Sample2461,10.7005614266192
Sample1392,3.24834350065028
Sample2997,2.21089257056824
Sample1510,2.58010059177677
Sample771,12.2596909207649
Sample4424,9.83988548136325
Sample5597,6.90337849959982
Sample1044,4.03683107423601
Sample4331,3.83758678660669
Sample4412,4.78108018617288
Sample735,5.73610415973165
Sample3482,6.40242107420814
Sample3040,8.33821936881685
Sample24,3.69988317710591
Sample4569,10.0863563655879
Sample4050,4.3738023944551
Sample2259,6.22228164126878
Sample1049,6.03181685532878
Sample3579,6.51996575488851
Sample3876,6.04864836359741
Sample2387,9.8212096054766
Sample625,8.83262156940297
Sample5076,6.22922679510059
Sample911,3.5861423508673
Sample4887,9.50256256333332
Sample1911,8.37536097541472
Sample4483,5.24828528337499
Sample4544,8.35737719081652
Sample1226,11.7330706265982
Sample954,8.74902024512666
Sample4815,4.49082516924339
Sample4271,1.96242075721477
Sample5159,12.2544258220029
Sample2254,5.02614577027326
Sample873,5.64743467546172
Sample51,8.41056333283056
Sample1758,6.64712280617302
Sample1713,3.57668087764758
Sample4543,6.75384923038034
Sample5311,7.947613419178
Sample882,5.20781587552428
Sample1412,6.08969154128869
Sample4425,18.1251226390011
Sample4270,4.51334569267468
Sample1320,2.47437148624768
Sample1596,14.3610537185112
Sample1338,8.24713721111345
Sample5682,8.04510328480046
Sample2291,5.67403065581746
Sample4148,17.0052238274792
Sample2992,7.40758079606592
Sample3885,12.7691075324359
Sample4966,6.57573560268449
Sample2967,6.07841855347037
Sample4832,3.1663096995927
Sample1874,10.601777524657
Sample4041,2.61605322254066
Sample1396,4.34411989624148
Sample2267,5.98356761224068
Sample3750,2.88555447149307
Sample895,6.40253274092662
Sample448,5.19171483160251
Sample1101,8.42902084270504
Sample28,4.54715772790966
Sample4734,3.97822170599123
Sample3674,2.50033507879978
Sample316,2.39595622417025
Sample180,5.39865419261652
Sample4691,7.71236295968967
Sample5967,10.5597716820023
Sample4993,4.05114558640339
Sample4033,5.5559309169933
Sample696,4.26628210614733
Sample1672,7.45940531573024
Sample2579,7.04794971108297
Sample1137,6.53708760291335
Sample1728,8.81782394149647
Sample898,4.11510457249603
Sample604,4.54723205366135
Sample2164,10.5731793365934
Sample4642,7.78247107878425
Sample1594,4.91576116470616
Sample1432,8.21354944171644
Sample4585,4.8209146304939
Sample5346,2.23857026578025
Sample4593,5.90178763500036
Sample5619,10.2133717467216
Sample5191,4.84777571183764
Sample1097,1.22563336993418
Sample2982,8.38778338018452
Sample2525,6.10108795918021
Sample4142,7.02069044572125
Sample2964,2.94557513751675
Sample1454,5.28524436028278
Sample5637,NA
Sample5908,8.15434615043717
Sample1867,6.48255598499362
Sample2379,1.99018537893173
Sample832,2.81177945115813
Sample5696,2.97011972405847
Sample1859,6.93158442382611
Sample3770,3.0624619733869
Sample5014,10.3131414350681
Sample1857,8.65553598817574
Sample4605,6.7437225579922
Sample3348,5.57399902393891
Sample1316,4.84212389159302
Sample1345,5.36619589996559
Sample4035,8.00316360291028
Sample4752,3.19919856288902
Sample5026,12.2684128742053
Sample5002,7.59460653455867
Sample2300,6.19734063493156
Sample762,4.90041086041151
Sample3087,2.76993528184029
Sample1611,7.94475838213415
Sample2772,7.20889602614749
Sample2046,5.92428836953271
Sample4520,9.80213608553848
Sample1410,6.91401494902753
Sample4823,7.68607945051466
Sample91,10.8746944211013
Sample403,6.35892065656734
Sample4924,2.3222138574072
Sample4157,9.52174300273559
Sample464,5.26119052556595
Sample2173,10.8375352325338
Sample3514,NA
Sample5587,6.81103756740993
Sample3699,NA
Sample2529,2.71817603530305
Sample2959,11.819288378203
Sample3829,5.92633890633131
Sample3009,5.15464688845005
Sample1848,9.87238802033442
Sample438,15.6858785704171
Sample1845,8.85356501440063
Sample1211,9.02464280975132
Sample269,5.39969363789883
Sample1244,4.77019218731926
Sample2316,12.241815311601
Sample1127,5.30653094397898
Sample5651,4.94724500076237
Sample2923,NA
Sample597,6.98656796206931
Sample5444,4.46444685517756
Sample799,9.62904744891999
Sample4045,6.70306618554612
Sample2563,3.26818601926782
Sample1077,10.2851102779154
Sample653,7.41311443900721
Sample1701,6.01759152465288
Sample1152,6.95695422666562
Sample1051,6.39021597730271
Sample3270,3.46215679812007
Sample312,5.6879708665626
Sample1297,7.32622553936114
Sample3457,3.07163025465401
Sample3251,12.9620940424389
Sample458,3.85752947163486
Sample2904,4.25145504405981
Sample493,5.43042308695277
Sample5229,10.7524719987256
Sample4608,9.97728827375592
Sample5262,4.75991951677831
Sample1261,2.66894547429567
Sample2575,7.80678449470292
Sample1285,3.96079987024725
Sample324,11.4629635365278
Sample981,4.38273650147846
Sample1826,8.55993812682459
Sample3128,8.55942269934781
Sample1122,NA
Sample2895,4.32889032092131
Sample5315,6.05016796924421
Sample644,6.98571415982694
Sample1689,4.91657206024638
Sample463,4.15461045793419
Sample2571,5.14927951173547
Sample1192,3.00746387423499
Sample287,2.1971419517358
Sample4743,4.09454154321749
Sample171,2.9796061508453
Sample3875,8.45024213765604
Sample5861,7.13430920349415
Sample5608,8.61910201352605
Sample5667,5.68664128672795
Sample4199,3.72652860422697
Sample5761,8.18286449295256
Sample1061,7.08583941076849
Sample1914,3.81997518879708
Sample978,4.34062405030446
Sample1794,7.62537911125304
Sample4433,9.82731274760147
Sample2393,7.9037355320269
Sample4429,10.1537168059653
Sample319,4.38099784614092
Sample4713,4.67507408118017
Sample5301,5.27188012232681
Sample1687,8.32041303478099
Sample5777,8.23516818679056
Sample4001,3.94270998911121
Sample2355,12.2429136017011
Sample2940,9.69133781135546
Sample5128,7.95516036681012
Sample4971,3.68417779915272
Sample4493,8.4897081530893
Sample4455,5.94399856347757
Sample4114,5.51960184704014
Sample246,7.951585496211
Sample4776,4.65416521677157
Sample1723,6.31354433203421
Sample4870,6.87201451257692
Sample1041,5.55890624205523
Sample3658,8.47149209817307
Sample727,6.83417757534842
Sample3573,5.54334825267299
Sample1012,4.9838965502178
Sample1352,7.06200163803737
Sample2088,5.43435166591704
Sample89,7.13496119352275
Sample3878,1.9411980341243
Sample3172,5.76835039584959
Sample5704,3.27139874840688
Sample4817,5.62455658217719
Sample1271,4.60768103833795
Sample961,6.81403046484538
Sample1809,6.11459595424674
Sample2486,5.65862889775882
Sample221,6.22254983942562
Sample5766,3.90001000707495
Sample3379,10.1693159393687
Sample2784,4.47338910868848
Sample2251,2.98654749213943
Sample5388,5.19571949654946
Sample2531,2.79300013874042
Sample5491,9.80778330345782
Sample5241,5.27336613230075
Sample335,4.06508349758261
Sample4467,4.66100883139909
Sample846,5.20406769647663
Sample142,7.87234964811462
Sample5455,4.46091560756363
Sample2582,3.21233843451873
Sample2,2.0417646984806
Sample4579,4.0628842167395
Sample527,13.0846860915109
Sample5479,3.13516418076218
Sample1262,4.07343324390433
Sample2978,8.09103440173755
Sample5753,10.4896305481587
Sample4143,6.96131584379415
Sample2341,8.85884487209588
Sample2850,6.90253280485962
Sample2608,10.7853327046437
Sample1065,6.14873702741682
Sample2105,7.42395247050099
Sample3033,9.21555640719236
Sample1467,5.94548893865868
Sample3460,2.66546772992034
Sample3321,7.83086152997943
Sample4509,9.08236224625595
Sample3400,6.70420961139162
Sample127,3.6599262761566
Sample2364,7.58129927302476
Sample3684,6.04332459767807
Sample3761,8.21244599699511
Sample5223,4.41361819865478
Sample4686,4.92586446787769
Sample1953,5.95814596623562
Sample31,4.54865893317969
Sample506,7.36557946017757
Sample236,5.97633795665566
Sample2450,11.5926559054726
Sample5701,3.80766625595737
Sample189,9.29408062855524
Sample2026,8.65462196063457
Sample901,9.04508365912626
Sample5810,4.03708275129672
Sample5865,9.33146534548494
Sample2647,4.88918481227762
Sample701,10.9746473176347
Sample3416,4.17018078601703
Sample3088,3.65005427011617
Sample4357,5.43718587099016
Sample1458,4.47536026098364
Sample1743,3.25690926045806
Sample5365,4.82085901480146
Sample2435,6.94456756069855
Sample5769,7.26496038467639
Sample826,8.36231023504805
Sample743,6.07791734806426
Sample5123,8.97310477568589
Sample2989,10.4517733721325
Sample2881,NA
Sample4302,4.48214749333732
Sample2061,6.41287784998083
Sample145,6.66331653824367
Sample3354,13.1031680331797
Sample404,6.4538882408673
Sample2671,6.48873207245753
Sample3542,4.85703109510002
Sample562,3.98386275497002
Sample1185,5.9743285904824
Sample175,6.22689103815158
Sample1566,4.98623163410728
Sample2505,9.23549591451475
Sample573,9.19737978226709
Sample4567,10.1048846993512
Sample2225,7.99885022279583
Sample4024,4.54567661572383
Sample5436,5.81167626142789
Sample703,3.52586263126728
Sample1118,NA
Sample2058,4.67080736794472
Sample3763,7.88386647394599
Sample2183,5.93997557945477
Sample3422,6.3726739976347
Sample3235,7.521903067145
Sample2919,4.6004763217894
Sample3633,3.9260496069494
Sample272,8.66846873233491
Sample5055,7.05744835933049
Sample3603,9.62987390865789
Sample845,8.50786692845352
Sample5021,5.45109138064648
Sample2690,3.56970747965693
Sample2892,4.3877038730694
Sample4561,3.13543383527953
Sample10,4.1783818261711
Sample3976,NA
Sample4810,12.863771132846
Sample4269,11.8400925387006
Sample3129,4.75674611361604
Sample1119,6.88171601256666
Sample3889,1.83855134843775
Sample5554,1.9767152443303
Sample580,5.13618454463696
Sample3706,10.7514262031571
Sample1825,6.1456867130826
Sample4196,5.36279792627069
Sample18,4.79103071436121
Sample3515,4.68351592777648
Sample5837,4.797904776355
Sample3718,11.8731938066689
Sample4589,4.63058219879879
Sample3843,12.8439994419553
Sample2860,7.082106856353
Sample946,4.85650518637049
Sample342,4.4820775941289
Sample1433,10.7743420707737
Sample2742,5.96173062621331
Sample1079,6.25230180460692
Sample2551,6.33224853476188
Sample3772,5.46672194146399
Sample289,5.07287153384742
Sample5433,8.08693471584619
Sample4731,12.3720093421174
Sample5906,3.85225962462038
Sample3086,6.836525159452
Sample4398,5.37392187991938
Sample4663,6.03041509993572
Sample3866,7.38107984638764
Sample647,9.79521070959282
Sample38,3.78197645572097
Sample2350,6.09508542539792
Sample523,10.2327776398252
Sample3682,5.82757663351008
Sample3337,3.84613263062766
Sample1887,12.5466777184159
Sample2112,3.42800889575332
Sample4354,9.46299451782407
Sample5570,2.97456897900683
Sample5725,7.9892593508299
Sample43,8.05960352529203
Sample1783,13.3528157144532
Sample1937,NA
Sample1308,8.78879744982957
Sample677,4.92011807617686
Sample2835,7.97852189978761
Sample971,4.30767466068392
Sample750,9.2296499397215
Sample3883,9.54813748954311
Sample2195,6.75269572412487
Sample2008,4.43207176538384
Sample393,3.86978839842653
Sample5516,NA
Sample3311,5.34436713969662
Sample5059,4.91251798664099
Sample5737,7.56628303084825
Sample2193,2.89024004095662
Sample4582,3.93194578085749
Sample2859,9.07255444833772
Sample5891,2.92787666438857
Sample5649,3.69869587118314
Sample796,5.57262257661322
Sample3984,10.3912544604268
Sample3657,5.4781550861518
Sample1549,4.24912159075689
Sample5711,4.61971557138355
Sample5368,11.1648551056374
Sample1946,6.14916112995854
Sample1033,3.22505533421925
Sample3032,4.71362115514328
Sample2019,8.57098020896354
Sample1545,8.42880931358691
Sample5249,8.52780341450345
